mixture_ID,speaker_1_ID,speaker_1_sex,speaker_2_ID,speaker_2_sex
7436-97467-0041_1765-143010-0064,7436,M,1765,F
1347-164338-0040_3912-3831-0042,1347,M,3912,M
2975-151995-0057_3665-8589-0027,2975,F,3665,M
3135-166688-0005_4894-7788-0018,3135,M,4894,M
3319-173247-0037_2003-143255-0081,3319,F,2003,M
4549-39615-0030_5340-8682-0057,4549,F,5340,F
2152-133013-0013_5424-280358-0008,2152,F,5424,F
7649-96682-0015_7746-104993-0004,7649,F,7746,M
5152-29465-0038_6111-59791-0024,5152,M,6111,F
2748-160959-0012_2356-154885-0007,2748,F,2356,M
3411-187007-0004_792-127527-0002,3411,F,792,F
4511-76322-0003_884-129800-0039,4511,F,884,M
7507-100453-0020_6753-76097-0046,7507,F,6753,M
5082-16015-0008_8168-116789-0025,5082,F,8168,F
6709-74022-0052_1593-91064-0038,6709,M,1593,F
4345-7635-0010_7376-96150-0014,4345,M,7376,F
4701-15273-0052_4936-28619-0045,4701,M,4936,F
444-139735-0014_2297-174934-0031,444,F,2297,F
1621-141595-0004_622-128448-0050,1621,M,622,M
8242-279764-0046_778-126734-0121,8242,F,778,M
8112-281876-0000_8382-285236-0019,8112,F,8382,F
4771-6409-0013_2834-132496-0075,4771,M,2834,F
8356-284520-0081_5791-31920-0010,8356,M,5791,M
365-126328-0014_6097-293619-0006,365,M,6097,M
8392-285237-0002_1664-122623-0004,8392,F,1664,F
960-125241-0024_4712-93896-0004,960,F,4712,F
807-124223-0056_1544-121402-0039,807,M,1544,F
5641-32124-0046_2437-153220-0001,5641,M,2437,M
792-127527-0027_6963-81511-0021,792,F,6963,M
1579-128155-0036_3238-134398-0084,1579,F,3238,M
4295-39940-0015_4078-76853-0032,4295,M,4078,M
3895-6855-0059_3779-691-0003,3895,M,3779,F
8215-275203-0040_366-127793-0031,8215,M,366,F
319-134959-0053_5181-2489-0014,319,M,5181,M
4773-25910-0025_3744-178590-0033,4773,F,3744,M
4969-73974-0033_6370-92920-0044,4969,M,6370,M
1097-136910-0011_1756-134820-0051,1097,M,1756,F
6594-68896-0062_4699-12472-0031,6594,F,4699,M
6594-68897-0042_4594-901-0030,6594,F,4594,M
75-853-0072_6741-253270-0021,75,M,6741,F
7177-258965-0008_3747-173589-0024,7177,F,3747,M
7242-275146-0030_2990-6535-0041,7242,F,2990,M
264-121332-0031_1931-156647-0055,264,M,1931,F
6482-98864-0032_1767-142942-0031,6482,M,1767,F
3571-173555-0022_2834-132497-0019,3571,M,2834,F
4172-185480-0005_4156-12351-0023,4172,M,4156,F
5340-8682-0040_1225-129802-0038,5340,F,1225,M
8180-274725-0003_202-130622-0030,8180,F,202,F
4710-964-0003_826-131108-0005,4710,M,826,M
6668-34612-0051_1563-137590-0038,6668,M,1563,F
4189-115685-0011_1225-129527-0003,4189,F,1225,M
4396-14564-0042_5886-27508-0057,4396,F,5886,M
245-122647-0018_2374-160960-0047,245,M,2374,F
3656-168618-0038_6923-82337-0033,3656,M,6923,M
7679-113325-0006_29-126858-0020,7679,F,29,M
3090-164191-0011_365-84340-0021,3090,F,365,M
4235-7631-0023_7492-105653-0065,4235,F,7492,F
1085-156170-0032_5076-284283-0036,1085,M,5076,M
4964-30587-0044_6332-64734-0044,4964,F,6332,F
3417-6522-0089_2762-160610-0015,3417,M,2762,F
7883-113274-0043_3554-163609-0035,7883,F,3554,F
8005-113330-0005_3467-166572-0038,8005,F,3467,F
5445-21282-0022_2275-150140-0033,5445,F,2275,F
6512-72577-0019_705-157959-0032,6512,M,705,F
4407-13145-0016_622-128448-0019,4407,M,622,M
1691-142296-0032_3356-132542-0081,1691,F,3356,F
7796-269898-0025_2279-141140-0040,7796,M,2279,M
6173-76445-0006_153-126671-0028,6173,F,153,M
6660-103647-0022_1674-142298-0029,6660,F,1674,F
1291-138273-0011_1726-142316-0092,1291,F,1726,F
3871-693-0025_8200-278197-0071,3871,M,8200,M
6088-34571-0021_6674-71397-0014,6088,F,6674,M
5185-24772-0013_3006-5697-0002,5185,M,3006,F
2740-162051-0009_8590-258290-0063,2740,M,8590,M
3962-721-0020_4189-274546-0003,3962,M,4189,F
1421-8534-0037_6138-93186-0032,1421,F,6138,F
6950-86822-0000_4305-15448-0037,6950,F,4305,F
5993-19685-0039_1200-135059-0042,5993,M,1200,M
5719-233352-0029_2279-141140-0024,5719,M,2279,M
7125-87278-0051_8208-256238-0085,7125,F,8208,M
2100-138911-0045_6943-85172-0014,2100,F,6943,F
2607-177749-0023_5224-35453-0036,2607,F,5224,M
8632-245697-0083_4738-291957-0002,8632,M,4738,M
1280-135136-0057_7170-281512-0007,1280,M,7170,M
6807-106437-0051_2925-162505-0005,6807,F,2925,F
5077-38099-0041_6773-76039-0010,5077,F,6773,M
1065-134602-0035_6459-77766-0024,1065,M,6459,M
6594-68896-0034_505-125258-0019,6594,F,505,M
7898-273040-0015_4428-6523-0008,7898,F,4428,M
8112-281876-0008_8799-291938-0018,8112,F,8799,M
7062-80029-0014_7565-101281-0045,7062,F,7565,M
2046-141204-0009_846-130986-0012,2046,M,846,M
3290-170207-0019_5840-54188-0004,3290,F,5840,M
6963-81511-0094_4965-27767-0064,6963,M,4965,F
7143-88749-0018_1699-141159-0053,7143,F,1699,M
7746-104993-0050_3470-116548-0019,7746,M,3470,M
6660-103647-0030_6945-60535-0030,6660,F,6945,M
572-128861-0013_1636-130535-0032,572,M,1636,F
1977-133046-0022_5831-87174-0032,1977,F,5831,F
3467-166572-0031_4174-69287-0011,3467,F,4174,F
5733-55099-0040_5913-40745-0092,5733,F,5913,M
7199-84008-0004_7387-279272-0008,7199,F,7387,F
8273-283127-0010_4019-8899-0002,8273,M,4019,M
6368-39664-0002_3587-140711-0020,6368,M,3587,M
7155-10644-0024_3192-4909-0053,7155,M,3192,M
8799-270794-0021_4699-12472-0021,8799,M,4699,M
4773-25910-0003_3144-174048-0029,4773,F,3144,M
5791-31921-0011_2990-6535-0066,5791,M,2990,M
2997-163246-0070_7687-107687-0120,2997,F,7687,F
7746-104993-0063_44-201-0012,7746,M,44,F
6084-2159-0056_5230-4863-0014,6084,M,5230,F
3962-721-0037_6488-66120-0047,3962,M,6488,F
402-126843-0030_644-162691-0029,402,F,644,M
7448-111703-0060_5350-205003-0027,7448,M,5350,F
8587-295524-0026_1492-174461-0040,8587,M,1492,M
1171-130776-0011_5164-26980-0031,1171,F,5164,F
3268-59225-0015_6773-76039-0008,3268,M,6773,M
6353-63255-0043_107-22887-0021,6353,F,107,M
8382-294774-0005_8180-274724-0027,8382,F,8180,F
6533-399-0126_7786-115688-0004,6533,M,7786,M
4402-3068-0029_7125-87278-0011,4402,M,7125,F
7679-276769-0019_4791-25379-0059,7679,F,4791,F
4766-1814-0031_2270-156684-0003,4766,F,2270,F
4991-6180-0027_4563-26447-0000,4991,F,4563,F
7387-97901-0038_4277-185517-0002,7387,F,4277,M
3848-28169-0009_4660-25046-0018,3848,F,4660,F
3641-134615-0005_7320-104988-0002,3641,F,7320,F
4455-116276-0023_3557-8342-0085,4455,F,3557,F
6568-79375-0082_6947-53261-0025,6568,F,6947,F
8273-114823-0009_1006-135212-0127,8273,M,1006,F
3541-174236-0010_1704-142310-0055,3541,M,1704,F
8240-116288-0060_5233-28389-0020,8240,F,5233,F
8422-258258-0013_2544-27475-0016,8422,M,2544,F
6735-66412-0007_4263-16194-0024,6735,F,4263,F
7131-92815-0040_7265-74923-0023,7131,F,7265,F
8240-283234-0023_5445-21282-0044,8240,F,5445,F
5287-39165-0073_1736-152007-0090,5287,F,1736,F
2587-54186-0033_1653-142374-0034,2587,F,1653,F
6242-26941-0000_4965-27768-0040,6242,F,4965,F
444-138076-0012_2297-174934-0012,444,F,2297,F
6804-79287-0050_5983-39668-0007,6804,M,5983,F
5700-51744-0030_2273-152357-0026,5700,M,2273,M
1421-8539-0023_6138-93188-0026,1421,F,6138,F
3567-7277-0037_7228-98238-0008,3567,M,7228,M
8415-283469-0122_6232-36628-0032,8415,F,6232,M
3006-5698-0030_5506-69895-0035,3006,F,5506,M
7925-114279-0010_5840-54188-0058,7925,F,5840,M
8044-84206-0008_37-214-0028,8044,F,37,M
1695-142312-0014_3373-174983-0020,1695,F,3373,M
3098-5408-0006_8307-120456-0031,3098,M,8307,M
470-132610-0005_4455-18532-0004,470,M,4455,F
1863-142324-0017_7346-91900-0037,1863,F,7346,M
5569-40540-0043_7796-269904-0019,5569,F,7796,M
5164-19197-0017_5671-50453-0008,5164,F,5671,F
5287-39165-0037_811-130148-0020,5287,F,811,F
4015-4878-0041_5952-54019-0020,4015,M,5952,F
6967-50152-0051_5375-40162-0021,6967,F,5375,F
2552-132097-0107_7265-74923-0078,2552,M,7265,F
6583-66463-0029_3088-5436-0047,6583,F,3088,M
8666-293945-0005_6184-61313-0049,8666,M,6184,M
1280-135136-0048_7463-96494-0010,1280,M,7463,M
5913-40745-0048_3819-134153-0016,5913,M,3819,M
797-127183-0043_7423-89164-0055,797,M,7423,M
5796-49593-0009_3409-173567-0012,5796,F,3409,F
3571-173553-0000_7491-114605-0022,3571,M,7491,F
8576-300229-0033_6346-60784-0026,8576,M,6346,M
4225-144132-0004_7189-75356-0036,4225,F,7189,M
2448-163517-0021_3488-65654-0002,2448,M,3488,M
7467-69610-0025_7121-88076-0049,7467,F,7121,M
3559-165413-0128_29-130626-0020,3559,F,29,M
951-122301-0048_2568-156118-0031,951,F,2568,F
123-25085-0003_4687-43336-0015,123,F,4687,M
1495-138027-0091_3848-37389-0026,1495,M,3848,F
4428-6523-0035_727-124443-0063,4428,M,727,M
6913-80509-0066_4428-6523-0061,6913,F,4428,M
2405-7360-0028_5321-53046-0023,2405,M,5321,M
4196-23924-0011_489-75912-0008,4196,M,489,F
644-162690-0020_4156-12155-0034,644,M,4156,F
982-133226-0004_728-348-0119,982,M,728,M
1250-135777-0080_1721-142317-0072,1250,F,1721,F
8009-284678-0007_956-157879-0011,8009,F,956,F
7170-281510-0015_7433-89656-0033,7170,M,7433,F
4211-3835-0024_6145-54685-0053,4211,F,6145,F
1765-143010-0032_8337-284523-0010,1765,F,8337,F
613-121900-0040_1342-133247-0009,613,M,1342,F
4217-9955-0025_6121-9014-0054,4217,M,6121,F
313-127992-0019_4480-44312-0072,313,F,4480,M
5038-34576-0017_7502-100439-0005,5038,M,7502,M
7062-80029-0034_7786-115688-0013,7062,F,7786,M
7360-86712-0042_8846-305208-0040,7360,F,8846,F
8200-278197-0078_6821-276753-0035,8200,M,6821,F
3288-7157-0031_428-125879-0050,3288,M,428,M
7062-96512-0050_4005-7262-0045,7062,F,4005,F
4122-157669-0008_7699-105389-0083,4122,M,7699,F
7764-106805-0078_4415-16759-0035,7764,M,4415,F
4063-12915-0013_6963-81511-0014,4063,F,6963,M
6242-26941-0117_149-125760-0012,6242,F,149,M
4021-130137-0019_7823-103122-0008,4021,F,7823,M
2013-147610-0050_7502-100426-0024,2013,M,7502,M
7708-293973-0042_7565-101287-0010,7708,F,7565,M
7649-96667-0041_1653-142352-0002,7649,F,1653,F
1250-135777-0083_3285-121401-0020,1250,F,3285,M
8009-291933-0008_7491-110524-0016,8009,F,7491,F
4959-28894-0046_2792-144136-0098,4959,F,2792,F
8208-256239-0011_7603-274560-0071,8208,M,7603,M
4591-16221-0015_4217-9052-0001,4591,M,4217,M
6368-39664-0022_7942-283384-0031,6368,M,7942,M
6368-230929-0001_7795-105407-0059,6368,M,7795,M
8531-282933-0075_2270-3547-0012,8531,M,2270,F
7691-293948-0037_7923-111564-0015,7691,M,7923,M
5375-40170-0046_5545-66398-0042,5375,F,5545,M
6875-76999-0031_1717-142305-0067,6875,M,1717,F
7480-93348-0063_6978-86037-0008,7480,F,6978,F
6950-86822-0001_3564-132498-0094,6950,F,3564,F
2143-145731-0064_6332-64733-0030,2143,F,6332,F
3587-140711-0122_4211-3820-0022,3587,M,4211,F
8765-295009-0037_1760-143006-0113,8765,M,1760,F
4379-18040-0012_2967-4901-0032,4379,M,2967,F
4750-26487-0039_4930-20046-0074,4750,M,4930,M
1353-134827-0006_2990-6534-0037,1353,M,2990,M
5993-19639-0049_792-127527-0012,5993,M,792,F
2792-152929-0016_20-205-0051,2792,F,20,F
5933-91994-0037_2985-153199-0001,5933,M,2985,M
7346-91900-0068_6512-67886-0029,7346,M,6512,M
6411-58876-0046_7360-86776-0057,6411,F,7360,F
7391-60445-0004_2246-131710-0083,7391,M,2246,M
1564-142299-0012_1699-141159-0106,1564,F,1699,M
3896-134415-0137_6627-67844-0026,3896,M,6627,F
3227-24788-0026_2100-138911-0077,3227,F,2100,F
5671-50454-0018_6610-65818-0018,5671,F,6610,F
3033-130750-0091_5287-39165-0035,3033,F,5287,F
1595-132753-0000_3567-7277-0031,1595,M,3567,M
7923-111572-0015_3691-178109-0028,7923,M,3691,M
4741-27757-0002_3912-3831-0011,4741,M,3912,M
6798-77740-0006_3547-156970-0014,6798,M,3547,M
568-127952-0004_5980-22680-0042,568,M,5980,F
7746-104993-0019_7389-295014-0009,7746,M,7389,M
8262-279161-0033_8565-290393-0038,8262,M,8565,M
167-15255-0012_273-129288-0095,167,M,273,M
5172-29468-0025_404-132014-0008,5172,M,404,F
5009-29143-0005_4863-258982-0031,5009,M,4863,M
3783-176659-0002_167-15255-0046,3783,M,167,M
153-126651-0007_976-131541-0024,153,M,976,F
8678-280914-0006_6641-64718-0010,8678,F,6641,F
2676-143903-0078_614-12876-0025,2676,F,614,F
2522-147156-0085_6549-71118-0015,2522,F,6549,F
969-134363-0044_4915-113765-0042,969,M,4915,M
7835-97730-0067_2625-127773-0045,7835,M,2625,F
4234-40345-0011_8544-281189-0057,4234,F,8544,F
151-125753-0027_7337-89742-0013,151,F,7337,F
5172-29468-0051_2671-157946-0008,5172,M,2671,F
7026-86946-0020_2740-162051-0038,7026,F,2740,M
1920-1793-0024_982-133222-0003,1920,F,982,M
3747-173589-0003_8087-118726-0017,3747,M,8087,M
110-1-0074_6102-56170-0025,110,F,6102,F
6668-34612-0050_6849-69603-0123,6668,M,6849,M
1985-144468-0052_3503-127082-0011,1985,M,3503,M
2284-135909-0091_969-134363-0002,2284,M,969,M
2587-54186-0015_7584-266228-0039,2587,F,7584,F
8328-280925-0042_2748-160985-0036,8328,M,2748,F
3554-172175-0047_5980-22680-0070,3554,F,5980,F
4955-28244-0042_8590-258290-0045,4955,M,8590,M
133-142924-0044_3097-165352-0057,133,M,3097,M
5152-81827-0014_6368-230929-0031,5152,M,6368,M
1085-138296-0033_4693-17508-0042,1085,M,4693,M
4748-25901-0002_7879-274136-0020,4748,M,7879,F
8476-269293-0091_5781-52135-0020,8476,F,5781,M
3227-24788-0018_4894-7788-0017,3227,F,4894,M
7026-86946-0038_6534-64470-0036,7026,F,6534,F
7220-77911-0001_6733-59185-0028,7220,F,6733,F
5977-46900-0093_6773-76039-0028,5977,M,6773,M
1225-129527-0018_3097-165352-0065,1225,M,3097,M
1179-138367-0026_4422-283730-0004,1179,M,4422,F
8291-276745-0000_8565-290393-0033,8291,M,8565,M
2943-171001-0036_4863-258985-0027,2943,F,4863,M
453-129308-0034_4277-185517-0022,453,M,4277,M
6533-399-0087_7143-88743-0023,6533,M,7143,F
1569-141082-0000_6184-61313-0012,1569,F,6184,M
3417-6522-0064_2574-128283-0014,3417,M,2574,M
2491-134787-0033_2042-136442-0011,2491,M,2042,F
4017-6540-0031_6906-65919-0014,4017,M,6906,F
8197-278214-0012_245-122647-0058,8197,F,245,M
1347-164338-0018_1291-138273-0027,1347,M,1291,F
3148-4666-0066_7749-8591-0096,3148,M,7749,M
1298-1054-0010_4965-27767-0018,1298,F,4965,F
3571-173553-0024_8262-279161-0072,3571,M,8262,M
5893-54391-0042_2967-4901-0046,5893,F,2967,F
5977-46900-0098_7121-86787-0033,5977,M,7121,M
4234-40345-0003_4218-41157-0046,4234,F,4218,M
1746-143015-0079_2208-11020-0042,1746,M,2208,M
8168-116789-0049_7946-111913-0009,8168,F,7946,F
4779-111201-0046_7746-104993-0068,4779,F,7746,M
2997-163246-0051_8778-246983-0038,2997,F,8778,F
5671-50486-0021_202-122857-0006,5671,F,202,F
4189-274546-0041_2979-156237-0028,4189,F,2979,F
4979-26551-0008_66-355-0026,4979,M,66,M
7769-99396-0052_5733-55091-0021,7769,M,5733,F
2021-246946-0011_7223-92822-0025,2021,M,7223,F
7097-73688-0018_4443-24511-0009,7097,F,4443,F
5023-41918-0025_2587-160609-0009,5023,F,2587,F
466-134185-0031_1342-133248-0040,466,F,1342,F
6741-79958-0019_2208-10076-0072,6741,F,2208,M
6248-91255-0025_4422-23272-0010,6248,M,4422,F
5340-8685-0006_392-289427-0006,5340,F,392,F
123-25084-0005_4748-25901-0026,123,F,4748,M
7354-87667-0008_3503-127083-0020,7354,M,3503,M
960-125241-0126_7255-291500-0005,960,F,7255,F
6135-41994-0009_2491-134787-0105,6135,F,2491,M
2104-78253-0029_8470-279797-0013,2104,M,8470,F
778-126734-0114_7912-105670-0022,778,M,7912,M
3681-111567-0026_252-128411-0012,3681,F,252,M
585-294811-0020_4969-73974-0025,585,F,4969,M
7762-280917-0038_5287-39165-0061,7762,F,5287,F
557-129796-0033_7333-94827-0037,557,M,7333,F
4771-6409-0030_47-122796-0056,4771,M,47,F
4122-157669-0065_6126-10992-0052,4122,M,6126,M
4235-7633-0000_5172-29468-0032,4235,F,5172,M
3314-135987-0032_5860-72190-0041,3314,F,5860,F
4305-15448-0030_6947-53261-0021,4305,F,6947,F
4474-14185-0042_4034-5706-0029,4474,M,4034,F
6065-109178-0078_782-126738-0074,6065,M,782,F
1469-168608-0033_313-127992-0039,1469,M,313,F
7177-258965-0022_7923-111569-0006,7177,F,7923,M
7769-99397-0009_5152-81827-0008,7769,M,5152,M
8180-274723-0002_3470-116550-0013,8180,F,3470,M
3969-6872-0083_5970-54413-0042,3969,F,5970,M
5076-284283-0028_1828-141203-0107,5076,M,1828,M
82-122859-0037_177-122839-0030,82,F,177,F
5720-48302-0003_4217-9955-0009,5720,F,4217,M
6641-64718-0059_6583-48224-0017,6641,F,6583,F
6689-64286-0008_3319-171003-0062,6689,F,3319,F
161-121743-0045_4352-10940-0022,161,M,4352,F
5164-26980-0022_4959-28865-0004,5164,F,4959,F
2541-185493-0039_2496-156089-0001,2541,M,2496,M
4193-48173-0038_8443-294707-0029,4193,M,8443,F
3500-134409-0027_6689-64286-0046,3500,F,6689,F
6513-71946-0022_3006-5697-0033,6513,F,3006,F
8087-118180-0034_7492-105653-0070,8087,M,7492,F
3990-31892-0000_4280-185518-0093,3990,F,4280,F
720-173578-0017_7387-96092-0046,720,M,7387,F
846-130986-0006_3780-177784-0039,846,M,3780,M
7912-105669-0009_5325-36587-0056,7912,M,5325,M
7333-94829-0005_6030-70988-0024,7333,F,6030,F
2046-141204-0022_4958-11613-0084,2046,M,4958,M
1051-133883-0021_7299-88365-0036,1051,F,7299,F
5296-26680-0023_8441-284014-0000,5296,F,8441,F
1765-143010-0035_6488-66121-0025,1765,F,6488,F
4122-157669-0012_3885-1194-0020,4122,M,3885,F
7147-80028-0003_3006-5697-0014,7147,M,3006,F
7737-112594-0013_1717-142305-0001,7737,F,1717,F
4693-28003-0012_4078-7619-0017,4693,M,4078,M
6173-94652-0046_3909-11695-0050,6173,F,3909,F
8296-279865-0042_4218-41159-0040,8296,F,4218,M
1690-142293-0080_5019-44339-0029,1690,F,5019,F
684-137978-0040_3137-163504-0007,684,F,3137,M
421-124401-0059_6077-58755-0036,421,M,6077,M
2262-141717-0040_2730-154437-0034,2262,M,2730,F
1347-164338-0006_1230-1068-0036,1347,M,1230,M
8242-279771-0025_8753-297962-0008,8242,F,8753,M
4407-13145-0029_5665-38051-0021,4407,M,5665,F
4659-12465-0021_8447-285242-0022,4659,M,8447,F
5665-38052-0055_8169-118202-0007,5665,F,8169,M
7026-86943-0029_5164-26980-0028,7026,F,5164,F
1690-142293-0107_2975-151995-0096,1690,F,2975,F
3571-173554-0013_470-123366-0007,3571,M,470,M
780-126736-0035_7492-87279-0028,780,M,7492,F
252-132011-0002_976-131541-0002,252,M,976,F
4710-24606-0007_4591-14356-0004,4710,M,4591,M
2090-149737-0000_2988-173558-0004,2090,F,2988,F
6077-58755-0023_3045-155991-0073,6077,M,3045,M
6753-76097-0031_5628-47230-0001,6753,M,5628,M
4379-190740-0013_1006-135212-0043,4379,M,1006,F
6391-65553-0012_6407-66983-0106,6391,F,6407,M
6506-73020-0017_4428-6523-0019,6506,M,4428,M
5405-19212-0024_7197-66277-0003,5405,F,7197,F
5951-233090-0034_3744-178594-0038,5951,M,3744,M
2140-17255-0033_5506-69895-0024,2140,M,5506,M
1179-138367-0001_1124-134775-0022,1179,M,1124,F
5036-18450-0014_5840-54188-0067,5036,F,5840,M
6512-72577-0001_8367-279367-0047,6512,M,8367,M
6211-60544-0025_742-128034-0044,6211,F,742,M
4263-16194-0037_1647-142742-0002,4263,F,1647,M
4936-28619-0013_3148-4666-0085,4936,F,3148,M
3595-176646-0000_4217-9052-0003,3595,M,4217,M
5009-29142-0015_1690-142293-0036,5009,M,1690,F
8632-245697-0075_3553-697-0033,8632,M,3553,M
7408-255943-0010_3657-19115-0011,7408,M,3657,M
1681-142313-0037_82-121544-0031,1681,F,82,F
1250-135777-0039_1870-164323-0021,1250,F,1870,M
2792-152929-0036_5665-38052-0068,2792,F,5665,F
25-88353-0015_1726-142316-0078,25,M,1726,F
2541-185493-0027_7649-96667-0060,2541,M,7649,F
3053-148990-0057_2237-163673-0050,3053,F,2237,F
1784-142294-0092_728-348-0101,1784,F,728,M
6883-79964-0001_4779-85498-0019,6883,M,4779,F
6923-82334-0016_2301-134424-0044,6923,M,2301,F
3871-693-0038_152-183930-0021,3871,M,152,M
2148-6981-0000_4660-25046-0017,2148,F,4660,F
2351-151965-0027_6773-76039-0041,2351,F,6773,M
3318-164984-0016_982-133222-0005,3318,F,982,M
5082-34548-0010_5045-23290-0016,5082,F,5045,F
2361-137615-0044_7786-118675-0035,2361,F,7786,M
37-225-0070_3245-6194-0052,37,M,3245,F
4196-23955-0019_5929-48603-0014,4196,M,5929,F
5019-44339-0043_1868-145473-0039,5019,F,1868,M
1298-142233-0003_5890-72186-0027,1298,F,5890,F
5725-44938-0012_4693-17508-0018,5725,F,4693,M
1373-135029-0019_7208-7768-0044,1373,F,7208,M
4583-16044-0034_4156-12155-0029,4583,M,4156,F
7871-107225-0035_2985-153200-0000,7871,M,2985,M
25-123319-0048_366-126663-0015,25,M,366,F
7008-34652-0011_215-127369-0030,7008,M,215,F
8356-284520-0003_5285-80687-0069,8356,M,5285,F
7923-258989-0009_1646-121406-0035,7923,M,1646,M
1636-130535-0008_2234-64131-0008,1636,F,2234,M
7012-82949-0032_7433-261115-0046,7012,F,7433,F
6084-2159-0038_2051-153962-0027,6084,M,2051,M
778-126734-0021_2588-160947-0043,778,M,2588,M
622-128666-0007_4161-185349-0006,622,M,4161,M
6549-71118-0040_7871-107223-0024,6549,F,7871,M
3088-5436-0055_7492-105653-0023,3088,M,7492,F
5886-27508-0046_4156-12155-0028,5886,M,4156,F
2544-3070-0043_2346-152201-0057,2544,F,2346,F
2237-152229-0001_6668-34612-0003,2237,F,6668,M
585-294811-0096_2485-151993-0020,585,F,2485,F
5248-24760-0004_1084-145077-0021,5248,M,1084,F
4196-23924-0033_3959-706-0041,4196,M,3959,M
5271-10982-0038_6792-73035-0043,5271,F,6792,M
3227-24747-0036_2279-141140-0083,3227,F,2279,M
7879-274163-0026_684-139205-0006,7879,F,684,F
3144-166428-0047_753-32846-0033,3144,M,753,M
4738-58078-0017_6127-2344-0019,4738,M,6127,F
4122-157669-0029_3470-116548-0011,4122,M,3470,M
2606-132102-0053_2288-139949-0026,2606,M,2288,F
7552-87290-0012_6636-72296-0031,7552,F,6636,M
8009-282531-0012_2067-143535-0040,8009,F,2067,M
4910-14125-0049_1931-156647-0012,4910,F,1931,F
1096-128267-0001_4396-14564-0108,1096,M,4396,F
8499-256253-0044_886-123273-0030,8499,M,886,M
1618-220956-0007_3606-6850-0093,1618,M,3606,M
7997-111638-0011_895-136366-0009,7997,M,895,M
7448-111703-0038_215-127369-0050,7448,M,215,F
844-133697-0058_3819-134153-0048,844,F,3819,M
4930-20048-0066_6726-93466-0028,4930,M,6726,F
4015-63729-0007_7012-82949-0039,4015,M,7012,F
6076-51655-0019_778-126734-0037,6076,M,778,M
7997-275179-0016_8169-118202-0002,7997,M,8169,M
1931-156647-0007_8259-276906-0005,1931,F,8259,F
7786-118675-0006_6051-61724-0026,7786,M,6051,M
2504-154289-0054_2356-154907-0014,2504,F,2356,M
2001-144499-0019_7205-64112-0009,2001,M,7205,F
684-131458-0005_2089-148992-0028,684,F,2089,F
7746-104993-0012_8272-279781-0033,7746,M,8272,F
1374-133833-0002_4443-24511-0003,1374,M,4443,F
4156-12159-0039_4480-44312-0043,4156,F,4480,M
6368-230929-0026_1633-180292-0012,6368,M,1633,F
5791-31920-0088_1690-142293-0079,5791,M,1690,F
3090-164191-0053_3257-169284-0052,3090,F,3257,M
7107-245689-0110_7135-80033-0072,7107,M,7135,F
3288-7156-0060_133-143240-0012,3288,M,133,M
2854-51658-0057_2522-147156-0023,2854,M,2522,F
8803-296085-0017_8576-285176-0005,8803,M,8576,M
7749-8591-0027_5886-27508-0011,7749,M,5886,M
7691-293948-0072_453-131332-0011,7691,M,453,M
2133-289460-0044_969-134373-0028,2133,M,969,M
