mixture_ID,speaker_1_ID,speaker_1_sex,speaker_2_ID,speaker_2_sex
7178-34644-0013_887-123289-0030,7178,F,887,F
4640-19188-0000_1246-124548-0046,4640,F,1246,F
6000-55211-0034_6531-61334-0116,6000,F,6531,F
7059-77897-0026_3436-172171-0055,7059,F,3436,M
4195-17507-0006_1553-140047-0019,4195,F,1553,F
4051-11218-0049_7505-83618-0024,4051,F,7505,M
7226-86965-0026_3168-173564-0006,7226,M,3168,M
460-172359-0087_4481-17498-0033,460,M,4481,F
4680-16026-0023_3259-158083-0075,4680,F,3259,F
481-123720-0065_3440-171009-0043,481,M,3440,F
839-130898-0037_6367-74004-0029,839,M,6367,M
5049-25947-0115_7505-258958-0001,5049,M,7505,M
307-127540-0027_198-126831-0028,307,M,198,F
60-121082-0023_3664-178366-0023,60,M,3664,M
441-130108-0038_6181-216552-0072,441,F,6181,M
6385-34669-0003_1578-140049-0025,6385,F,1578,F
3235-28433-0016_3440-171009-0063,3235,F,3440,F
6531-61334-0032_1926-147979-0037,6531,F,1926,F
7178-34645-0025_4160-11550-0009,7178,F,4160,F
1116-132851-0012_1970-26100-0032,1116,F,1970,F
4160-11550-0017_3168-173564-0041,4160,F,3168,M
3879-174923-0054_6454-120342-0019,3879,F,6454,M
4481-17498-0035_40-121026-0006,4481,F,40,F
412-126975-0030_4014-186176-0005,412,M,4014,M
4859-22176-0001_201-127786-0043,4859,M,201,M
39-121914-0053_250-140277-0015,39,F,250,F
412-126975-0008_5808-54425-0015,412,M,5808,M
6019-3185-0019_481-123720-0033,6019,M,481,M
5678-43302-0036_2182-181173-0009,5678,M,2182,F
3699-19401-0004_7078-271888-0038,3699,M,7078,F
1235-135884-0027_8095-274346-0010,1235,M,8095,M
1088-134315-0057_5393-19218-0022,1088,F,5393,F
6000-55211-0046_2518-154825-0043,6000,F,2518,M
6000-55211-0006_32-21634-0014,6000,F,32,F
5703-47212-0029_6078-54013-0064,5703,M,6078,F
7278-91083-0021_3235-28452-0003,7278,M,3235,F
32-4137-0029_1069-133699-0016,32,F,1069,F
7517-100429-0003_2836-5354-0004,7517,F,2836,F
6181-216552-0063_3168-173565-0003,6181,M,3168,M
2416-152137-0017_7067-76047-0048,2416,F,7067,M
1088-134315-0025_7447-91187-0038,1088,F,7447,M
6563-285357-0025_2691-156750-0007,6563,M,2691,F
8609-283227-0010_3947-13262-0044,8609,M,3947,F
6272-70171-0002_211-122425-0015,6272,F,211,F
8312-279791-0049_1040-133433-0047,8312,F,1040,M
7517-100437-0021_40-121026-0007,7517,F,40,F
1970-10594-0003_1737-148989-0013,1970,F,1737,F
40-222-0032_1355-39947-0043,40,F,1355,M
696-93314-0024_460-172359-0096,696,F,460,M
1081-125237-0021_5703-47198-0030,1081,M,5703,M
8609-262281-0039_302-123523-0007,8609,M,302,F
2989-138028-0001_8123-275209-0021,2989,F,8123,F
6476-57446-0074_3947-13262-0049,6476,F,3947,F
3486-166424-0000_8609-262281-0024,3486,M,8609,M
7078-271888-0072_3723-171631-0022,7078,F,3723,M
374-180298-0030_1743-142912-0030,374,M,1743,M
3947-13262-0022_6925-80680-0018,3947,F,6925,M
1737-142397-0031_322-124146-0030,1737,F,322,F
6529-62556-0012_2002-139469-0101,6529,M,2002,M
4397-15678-0008_6476-96661-0028,4397,M,6476,F
8108-280359-0026_200-126784-0027,8108,M,200,F
27-123349-0029_5703-47198-0037,27,M,5703,M
198-126831-0035_5104-33406-0036,198,F,5104,M
1098-133695-0061_4340-15220-0016,1098,F,4340,F
5789-70653-0026_2196-174172-0000,5789,F,2196,F
7178-34645-0020_7859-102519-0003,7178,F,7859,F
8580-287364-0032_5688-15787-0024,8580,M,5688,F
1841-179183-0036_1334-135589-0040,1841,F,1334,M
6147-34606-0010_7059-77900-0039,6147,F,7059,F
125-121124-0043_1069-133709-0007,125,F,1069,F
669-129061-0042_7367-86737-0097,669,F,7367,M
150-126107-0025_2007-132570-0028,150,F,2007,F
1040-133433-0068_163-122947-0031,1040,M,163,M
60-121082-0012_198-209-0025,60,M,198,F
7226-86965-0037_460-172359-0004,7226,M,460,M
5163-39921-0018_6836-61804-0030,5163,F,6836,M
332-128985-0010_163-122947-0041,332,M,163,M
441-128988-0005_3982-182255-0018,441,F,3982,F
4788-91208-0004_6563-63821-0011,4788,M,6563,M
6064-56165-0005_7226-86964-0043,6064,F,7226,M
5789-57158-0035_254-127705-0002,5789,F,254,M
3607-135982-0028_5022-29411-0053,3607,M,5022,F
1246-124550-0020_8580-287364-0027,1246,F,8580,M
6880-216547-0012_6563-63821-0012,6880,M,6563,M
6272-70171-0015_298-126791-0042,6272,F,298,F
5192-19396-0001_4830-25904-0045,5192,M,4830,M
1081-125237-0075_1898-145724-0016,1081,M,1898,F
2002-139469-0040_1098-133695-0054,2002,M,1098,F
426-122822-0028_8770-295463-0016,426,F,8770,M
5322-7678-0003_4406-16882-0056,5322,M,4406,M
831-130739-0061_3486-166424-0068,831,M,3486,M
6437-66172-0017_7517-100442-0007,6437,M,7517,F
87-121553-0013_1098-133695-0085,87,F,1098,F
27-123349-0051_6019-3185-0099,27,M,6019,M
3168-173564-0012_1040-133433-0077,3168,M,1040,M
2196-170379-0005_6415-116629-0034,2196,F,6415,F
150-126112-0012_2092-145706-0072,150,F,2092,F
8770-295462-0005_5456-24741-0016,8770,M,5456,M
8630-305212-0015_6529-62556-0020,8630,M,6529,M
7402-59171-0005_3830-12530-0019,7402,M,3830,M
696-93314-0017_669-129074-0012,696,F,669,F
1578-140045-0009_2836-5354-0051,1578,F,2836,F
4160-11550-0016_4267-78186-0033,4160,F,4267,M
2952-408-0012_3168-173565-0007,2952,M,3168,M
6385-220959-0008_3240-131232-0022,6385,F,3240,M
6181-216552-0035_446-123502-0037,6181,M,446,M
8226-274371-0025_481-123720-0041,8226,M,481,M
3857-182315-0025_1970-26100-0001,3857,M,1970,F
6367-65536-0043_5688-41232-0005,6367,M,5688,F
2893-139310-0014_446-123501-0017,2893,M,446,M
103-1240-0020_6437-66172-0023,103,F,6437,M
3214-167602-0006_5778-12761-0024,3214,M,5778,F
1926-147987-0022_7190-90543-0032,1926,F,7190,M
1867-154075-0037_5456-24741-0000,1867,M,5456,M
7302-86815-0048_7447-91187-0027,7302,F,7447,M
4481-17498-0041_911-128684-0061,4481,F,911,M
374-180298-0057_4088-158079-0003,374,M,4088,F
6818-68772-0044_669-129061-0005,6818,F,669,F
2289-152257-0026_311-124404-0023,2289,M,311,M
7859-102518-0031_8108-280359-0013,7859,F,8108,M
87-121553-0038_3486-166424-0062,87,F,3486,M
5049-25947-0099_2910-131096-0003,5049,M,2910,F
7505-258964-0004_6454-107462-0010,7505,M,6454,M
1034-121119-0050_6563-63821-0032,1034,M,6563,M
6147-34605-0032_4051-10927-0008,6147,F,4051,F
3168-173564-0005_460-172357-0006,3168,M,460,M
1970-10594-0034_3699-47246-0021,1970,F,3699,M
233-134440-0032_3242-8112-0018,233,M,3242,M
625-132112-0005_3830-12535-0012,625,M,3830,M
7190-90543-0030_211-122442-0025,7190,M,211,F
2989-138035-0048_1263-138246-0019,2989,F,1263,F
229-130880-0036_250-140277-0016,229,M,250,F
6476-57446-0039_4267-72637-0024,6476,F,4267,M
374-180298-0028_5789-70653-0028,374,M,5789,F
1723-141149-0018_1334-135589-0021,1723,M,1334,M
7078-271888-0073_7367-86737-0011,7078,F,7367,M
196-122150-0002_911-128684-0074,196,M,911,M
1263-141777-0001_1743-142913-0030,1263,F,1743,M
1502-122619-0053_1355-39947-0011,1502,F,1355,M
6000-86686-0017_254-145458-0007,6000,F,254,M
250-140277-0001_87-121553-0036,250,F,87,F
8312-279790-0034_8419-286676-0023,8312,F,8419,M
2002-139469-0029_4340-15220-0026,2002,M,4340,F
4014-186183-0010_831-130739-0057,4014,M,831,M
2893-139322-0025_4788-94904-0014,2893,M,4788,M
3214-167606-0036_730-360-0016,3214,M,730,F
8797-294123-0092_4680-16041-0003,8797,M,4680,F
6529-62556-0006_8975-270782-0046,6529,M,8975,F
7059-77900-0027_196-122159-0025,7059,F,196,M
60-121082-0017_7278-91083-0004,60,M,7278,M
78-369-0045_7264-92314-0016,78,M,7264,M
2436-2477-0006_322-124147-0069,2436,M,322,F
7302-86815-0073_2136-5140-0014,7302,F,2136,M
1183-128659-0017_4406-16883-0031,1183,F,4406,M
1183-133255-0011_4014-186175-0010,1183,F,4014,M
4853-29413-0009_6064-56165-0016,4853,F,6064,F
7278-246956-0004_2893-139310-0043,7278,M,2893,M
7078-271888-0060_3857-180923-0017,7078,F,3857,M
163-122947-0068_1553-140048-0002,163,M,1553,F
2092-145709-0015_7402-90848-0017,2092,F,7402,M
1363-135842-0018_426-122819-0028,1363,F,426,F
2911-12359-0017_1040-133433-0018,2911,M,1040,M
6000-86686-0004_6209-34600-0010,6000,F,6209,M
2136-5147-0025_200-124140-0013,2136,M,200,F
8108-280359-0002_8747-293952-0061,8108,M,8747,M
1455-134435-0023_3526-175658-0024,1455,M,3526,F
7178-34644-0066_7794-295947-0000,7178,F,7794,F
2989-138035-0053_4014-186183-0023,2989,F,4014,M
254-12312-0012_3879-174923-0058,254,M,3879,F
7067-76047-0027_7635-105409-0063,7067,M,7635,F
4640-19188-0008_4481-17499-0032,4640,F,4481,F
7794-295947-0041_7800-283478-0018,7794,F,7800,F
200-126784-0021_460-172359-0047,200,F,460,M
4195-17507-0010_2182-181173-0033,4195,F,2182,F
445-123860-0023_307-127535-0045,445,M,307,M
7517-100429-0002_3879-174923-0029,7517,F,3879,F
8108-274318-0027_87-121553-0048,8108,M,87,F
5393-19218-0002_7067-76047-0024,5393,F,7067,M
6181-216552-0034_289-121665-0029,6181,M,289,F
2416-152139-0067_233-134440-0004,2416,F,233,M
3857-180923-0022_248-130644-0014,3857,M,248,F
4680-16041-0011_445-123860-0011,4680,F,445,M
2910-131096-0031_8975-270782-0057,2910,F,8975,F
4406-16883-0037_4788-94904-0029,4406,M,4788,M
8324-286682-0021_2836-5355-0002,8324,F,2836,F
4297-13006-0021_831-130746-0003,4297,F,831,M
6081-41998-0002_8838-298546-0029,6081,M,8838,M
696-92939-0027_587-54108-0015,696,F,587,F
89-219-0022_5750-100289-0080,89,F,5750,M
7190-90542-0071_2182-150130-0037,7190,M,2182,F
405-130894-0060_26-495-0078,405,M,26,M
6531-61334-0049_7067-76047-0042,6531,F,7067,M
7780-274562-0045_3374-298032-0033,7780,F,3374,M
26-495-0053_3259-158083-0122,26,M,3259,F
1263-139804-0018_5456-62043-0012,1263,F,5456,M
8419-293469-0009_307-127540-0025,8419,M,307,M
78-369-0001_5339-14134-0054,78,M,5339,F
3983-5371-0031_1183-133255-0012,3983,F,1183,F
26-495-0025_226-131533-0031,26,M,226,F
8419-293469-0016_7190-90543-0014,8419,M,7190,M
446-123501-0012_7148-7763-0000,446,M,7148,F
730-358-0001_302-123504-0033,730,F,302,F
2989-138028-0027_405-130894-0047,2989,F,405,M
198-129977-0000_4018-103416-0030,198,F,4018,M
3723-171631-0007_7794-295948-0023,3723,M,7794,F
7278-246956-0018_7078-271888-0108,7278,M,7078,F
3436-172162-0023_8108-280354-0016,3436,M,8108,M
6019-3185-0006_445-123857-0009,6019,M,445,M
5561-39621-0011_8630-305212-0018,5561,F,8630,M
26-496-0016_446-123502-0039,26,M,446,M
2514-149482-0060_4813-248638-0028,2514,M,4813,M
6848-252322-0016_426-122822-0025,6848,M,426,F
441-130108-0039_8629-261139-0014,441,F,8629,M
3112-9555-0002_27-123349-0023,3112,F,27,M
2436-2476-0032_1970-10594-0008,2436,M,1970,F
8630-305213-0002_32-4137-0013,8630,M,32,F
8630-305212-0001_4088-158077-0077,8630,M,4088,F
2289-152253-0011_211-122442-0045,2289,M,211,F
7148-7763-0027_328-129766-0019,7148,F,328,F
2952-408-0010_8324-286681-0007,2952,M,8324,F
7078-271888-0016_2514-149482-0076,7078,F,2514,M
4214-7146-0018_4640-19188-0023,4214,F,4640,F
8098-275181-0005_8063-274117-0010,8098,M,8063,M
3242-8112-0008_3879-174923-0062,3242,M,3879,F
5867-48852-0103_2196-170379-0026,5867,F,2196,F
5808-54425-0044_2952-410-0041,5808,M,2952,M
1963-147036-0001_4859-29340-0035,1963,F,4859,M
8838-298546-0037_7780-274562-0099,8838,M,7780,F
6529-62556-0041_8226-274371-0026,6529,M,8226,M
3857-182315-0023_7402-59171-0047,3857,M,7402,M
3436-172171-0050_5703-47212-0040,3436,M,5703,M
27-124992-0078_3664-178355-0017,27,M,3664,M
4481-17498-0008_6367-65536-0020,4481,F,6367,M
248-130652-0003_307-127535-0018,248,F,307,M
6476-57446-0029_696-93314-0063,6476,F,696,F
3259-158083-0117_4297-13006-0035,3259,F,4297,F
3526-175658-0035_83-11691-0037,3526,F,83,F
1246-124548-0016_5463-39173-0023,1246,F,5463,M
3857-182317-0025_89-218-0012,3857,M,89,F
8238-283452-0037_2518-154826-0007,8238,F,2518,M
7059-77900-0018_3259-158083-0015,7059,F,3259,F
8465-246942-0012_3607-135982-0009,8465,F,3607,M
3699-19401-0009_1040-133433-0030,3699,M,1040,M
3807-4955-0031_7800-283493-0029,3807,M,7800,F
831-130746-0033_7402-59171-0026,831,M,7402,M
4397-15666-0013_7794-295948-0006,4397,M,7794,F
1743-142912-0035_2764-36616-0007,1743,M,2764,F
587-54108-0047_2159-179157-0005,587,F,2159,M
5456-24741-0002_8770-295465-0039,5456,M,8770,M
7447-91187-0035_7517-100437-0017,7447,M,7517,F
8468-286673-0026_8095-274345-0018,8468,F,8095,M
6563-285357-0007_89-218-0017,6563,M,89,F
87-121553-0082_8465-246942-0018,87,F,8465,F
4267-78186-0004_211-122425-0065,4267,M,211,F
4640-19188-0029_7148-59157-0018,4640,F,7148,F
3240-131231-0076_7780-274562-0001,3240,M,7780,F
7302-86815-0067_4340-15220-0096,7302,F,4340,F
8797-294123-0033_3723-171115-0029,8797,M,3723,M
233-134440-0036_3242-8112-0007,233,M,3242,M
19-227-0033_1235-135883-0017,19,F,1235,M
4640-19187-0025_8580-287364-0009,4640,F,8580,M
7505-258964-0006_4267-287369-0012,7505,M,4267,M
5456-58161-0020_5688-41232-0036,5456,M,5688,F
403-126855-0003_3699-19402-0008,403,F,3699,M
1743-142912-0002_7067-76047-0014,1743,M,7067,M
8063-274115-0025_6836-61804-0003,8063,M,6836,M
1098-133695-0039_7059-77897-0018,1098,F,7059,F
7635-105409-0008_1081-125237-0077,7635,F,1081,M
1116-132847-0004_8425-287387-0007,1116,F,8425,M
831-130739-0022_1363-135842-0023,831,M,1363,F
302-123523-0036_78-368-0036,302,F,78,M
8468-286673-0007_446-123502-0004,8468,F,446,M
445-123857-0000_7190-90542-0064,445,M,7190,M
1081-125237-0107_426-122821-0035,1081,M,426,F
3526-175658-0025_254-127705-0037,3526,F,254,M
198-129977-0024_445-123857-0002,198,F,445,M
3112-9555-0035_5049-25947-0072,3112,F,5049,M
2436-2476-0025_2691-156750-0027,2436,M,2691,F
201-122255-0028_3374-298026-0012,201,M,3374,M
1040-133433-0043_4014-186175-0002,1040,M,4014,M
4481-17498-0020_7278-104730-0024,4481,F,7278,M
4813-248641-0028_5393-19219-0040,4813,M,5393,F
5022-29411-0061_1098-133695-0089,5022,F,1098,F
27-124992-0059_1553-140048-0036,27,M,1553,F
2002-139469-0086_2764-36619-0007,2002,M,2764,F
2196-170379-0001_2384-152900-0083,2196,F,2384,M
6385-220959-0028_7190-90543-0027,6385,F,7190,M
5867-48852-0003_87-121553-0042,5867,F,87,F
2136-5140-0030_2007-132570-0059,2136,M,2007,F
1455-138263-0029_7505-83618-0018,1455,M,7505,M
6367-65536-0052_5703-47198-0051,6367,M,5703,M
8465-246947-0001_229-130880-0015,8465,F,229,M
4362-15663-0053_6078-54013-0065,4362,F,6078,F
1594-135914-0042_289-121652-0035,1594,M,289,F
1116-137572-0021_5652-19215-0044,1116,F,5652,F
1926-147979-0043_3235-11599-0008,1926,F,3235,F
7178-34645-0022_8123-275193-0003,7178,F,8123,F
4267-72637-0001_8324-286682-0023,4267,M,8324,F
6078-54013-0036_8630-305213-0021,6078,F,8630,M
6367-65536-0045_5339-14133-0038,6367,M,5339,F
1116-137572-0012_831-130746-0001,1116,F,831,M
6836-61803-0004_7078-271888-0113,6836,M,7078,F
3240-131231-0082_1723-141149-0074,3240,M,1723,M
6000-55211-0000_2416-152139-0041,6000,F,2416,F
3168-173565-0055_87-121553-0041,3168,M,87,F
7190-90543-0041_6081-42010-0000,7190,M,6081,M
6019-3185-0046_2289-152253-0028,6019,M,2289,M
6019-3185-0085_8419-286667-0030,6019,M,8419,M
332-128985-0012_8975-270782-0099,332,M,8975,F
163-122947-0027_2817-142371-0007,163,M,2817,F
2514-149482-0023_7794-295955-0003,2514,M,7794,F
332-128985-0051_87-121553-0065,332,M,87,F
374-180298-0022_3947-13262-0045,374,M,3947,F
6563-285357-0042_196-122159-0019,6563,M,196,M
5867-48852-0056_196-122150-0013,5867,F,196,M
6415-116629-0009_1235-135883-0027,6415,F,1235,M
5163-18515-0009_5778-54535-0022,5163,F,5778,F
446-123502-0046_1723-141149-0012,446,M,1723,M
87-121553-0014_7511-102420-0001,87,F,7511,F
332-128985-0064_60-121082-0036,332,M,60,M
2843-152918-0010_298-126791-0039,2843,M,298,F
8419-286676-0013_3982-178459-0062,8419,M,3982,F
125-121342-0010_7780-274562-0056,125,F,7780,F
5778-54535-0044_78-368-0052,5778,F,78,M
7178-34644-0053_1088-129236-0009,7178,F,1088,F
3235-28452-0031_40-222-0025,3235,F,40,F
625-132118-0011_298-126790-0023,625,M,298,F
7067-76048-0002_7178-34644-0022,7067,M,7178,F
6064-56165-0021_150-126107-0039,6064,F,150,F
412-126975-0075_4859-22176-0019,412,M,4859,M
6437-66173-0056_887-123289-0014,6437,M,887,F
8051-118101-0018_39-121914-0048,8051,F,39,F
1455-138263-0011_5808-48608-0015,1455,M,5808,M
6064-56168-0032_233-134440-0061,6064,F,233,M
4640-19187-0001_328-129766-0049,4640,F,328,F
89-218-0053_3374-298025-0019,89,F,3374,M
5652-19215-0006_5022-29411-0030,5652,F,5022,F
4051-10927-0002_5678-43301-0005,4051,F,5678,M
1594-135914-0018_302-123523-0002,1594,M,302,F
4830-25898-0045_3112-9555-0009,4830,M,3112,F
7859-102519-0038_6818-76332-0014,7859,F,6818,F
1578-140045-0018_3235-28433-0008,1578,F,3235,F
6476-57446-0075_2196-174172-0040,6476,F,2196,F
83-9960-0027_4018-107338-0026,83,F,4018,M
4160-14187-0026_4214-7146-0049,4160,F,4214,F
4160-11550-0031_8797-294123-0087,4160,F,8797,M
5339-14133-0005_3214-167607-0019,5339,F,3214,M
8095-274345-0034_587-54108-0020,8095,M,587,F
4214-7146-0033_458-126294-0009,4214,F,458,M
2817-142371-0031_4137-11702-0031,2817,F,4137,F
5678-43302-0016_1116-137572-0022,5678,M,1116,F
2002-139469-0068_5750-100289-0005,2002,M,5750,M
1898-145715-0014_6531-61334-0041,1898,F,6531,F
2092-145706-0036_8629-261139-0037,2092,F,8629,M
1502-122619-0047_2843-152918-0026,1502,F,2843,M
7113-86041-0005_1246-135815-0024,7113,F,1246,F
2952-410-0056_328-129766-0069,2952,M,328,F
8770-295462-0031_6818-68772-0022,8770,M,6818,F
5456-58161-0023_1737-148989-0036,5456,M,1737,F
8975-270782-0024_8324-286681-0015,8975,F,8324,F
298-126791-0004_2910-131096-0021,298,F,2910,F
78-369-0057_7067-76047-0008,78,M,7067,M
1926-147979-0006_730-358-0052,1926,F,730,F
8629-261139-0042_481-123720-0026,8629,M,481,M
2518-154826-0047_6181-216552-0101,2518,M,6181,M
6181-216552-0093_3526-176651-0002,6181,M,3526,F
5049-25947-0011_3259-158083-0057,5049,M,3259,F
5688-15787-0032_3235-28433-0032,5688,F,3235,F
3857-180923-0012_1081-125237-0014,3857,M,1081,M
5104-33406-0013_7278-246956-0006,5104,M,7278,M
8975-270782-0076_211-122425-0044,8975,F,211,F
7059-88364-0022_1447-130551-0016,7059,F,1447,F
1970-28415-0027_1502-122615-0032,1970,F,1502,F
289-121652-0003_1743-142913-0018,289,F,1743,M
289-121665-0033_2159-179157-0010,289,F,2159,M
2911-7601-0024_1447-130551-0027,2911,M,1447,F
1737-148989-0026_2289-152254-0012,1737,F,2289,M
3723-171115-0007_6019-3185-0096,3723,M,6019,M
2196-170151-0030_8630-305212-0009,2196,F,8630,M
8095-274346-0050_298-126791-0015,8095,M,298,F
8425-287387-0027_1069-133709-0010,8425,M,1069,F
8747-293952-0022_6880-216547-0097,8747,M,6880,M
298-126790-0020_7447-91187-0020,298,F,7447,M
19-227-0045_302-123523-0034,19,F,302,F
87-121553-0052_254-127705-0017,87,F,254,M
26-495-0067_1502-122615-0031,26,M,1502,F
7178-34644-0071_8629-261139-0009,7178,F,8629,M
7264-92316-0022_8051-118101-0024,7264,M,8051,F
6064-56165-0001_4830-25904-0030,6064,F,4830,M
1334-135589-0071_2911-12359-0023,1334,M,2911,M
2836-5355-0045_839-130898-0057,2836,F,839,M
1334-135589-0099_7067-76048-0036,1334,M,7067,M
4859-26870-0025_412-126975-0057,4859,M,412,M
8465-246942-0001_3526-176653-0012,8465,F,3526,F
87-121553-0066_1088-134315-0040,87,F,1088,F
1069-133699-0000_8580-287363-0003,1069,F,8580,M
4160-11549-0010_2007-132570-0052,4160,F,2007,F
7302-86815-0053_5561-41615-0041,7302,F,5561,F
8051-118101-0015_5750-100289-0065,8051,F,5750,M
1970-10594-0033_4397-15666-0001,1970,F,4397,M
2843-152918-0103_322-124147-0022,2843,M,322,F
125-121342-0030_441-128988-0018,125,F,441,F
6147-34606-0029_7178-34644-0017,6147,F,7178,F
831-130746-0037_1970-28415-0026,831,M,1970,F
6147-34607-0034_4160-11550-0007,6147,F,4160,F
7402-90848-0001_374-180298-0034,7402,M,374,M
3112-9555-0056_5163-18515-0036,3112,F,5163,F
1841-159771-0019_5339-14134-0016,1841,F,5339,F
6454-120342-0001_7367-86737-0095,6454,M,7367,M
2691-156750-0024_1926-143879-0003,2691,F,1926,F
3664-178355-0005_118-47824-0081,3664,M,118,M
7067-76048-0000_2518-154826-0032,7067,M,2518,M
2989-138035-0041_229-130880-0067,2989,F,229,M
625-132112-0012_2092-145709-0003,625,M,2092,F
233-155990-0027_2817-142380-0010,233,M,2817,F
2196-170379-0010_4362-15663-0027,2196,F,4362,F
2518-154825-0015_4297-13006-0040,2518,M,4297,F
83-9960-0000_1355-39947-0039,83,F,1355,M
302-123523-0030_60-121082-0011,302,F,60,M
1081-125237-0013_1553-140048-0030,1081,M,1553,F
5104-33407-0036_211-122425-0028,5104,M,211,F
4137-11702-0032_5867-48852-0059,4137,F,5867,F
32-21634-0015_2764-36619-0038,32,F,2764,F
458-126294-0012_2514-149482-0046,458,M,2514,M
6019-3185-0023_6880-216547-0077,6019,M,6880,M
6836-61804-0038_2518-154826-0010,6836,M,2518,M
5393-19218-0001_1081-125237-0109,5393,F,1081,M
5463-39173-0012_4859-29340-0014,5463,M,4859,M
4813-248638-0032_5789-57195-0024,4813,M,5789,F
3664-11714-0022_8838-298546-0005,3664,M,8838,M
5514-19193-0033_2092-145706-0004,5514,F,2092,F
5463-39173-0000_78-369-0053,5463,M,78,M
6476-57446-0022_7780-274562-0098,6476,F,7780,F
7059-88364-0029_7226-86965-0028,7059,F,7226,M
1116-132847-0035_460-172359-0031,1116,F,460,M
200-126784-0031_4014-186179-0024,200,F,4014,M
2436-2476-0006_7517-100442-0028,2436,M,7517,F
5456-58161-0025_311-124404-0061,5456,M,311,M
233-155990-0028_302-123516-0010,233,M,302,F
446-123501-0008_8051-118101-0014,446,M,8051,F
2289-152258-0020_103-1240-0007,2289,M,103,F
1926-143879-0014_8838-298546-0000,1926,F,8838,M
8238-283452-0002_7148-82991-0032,8238,F,7148,F
83-9960-0010_6437-66172-0026,83,F,6437,M
5652-19215-0015_5514-19193-0035,5652,F,5514,F
3235-28433-0015_6563-63821-0041,3235,F,6563,M
4195-186237-0023_3374-298032-0007,4195,F,3374,M
7794-295947-0018_8747-293952-0079,7794,F,8747,M
7447-91187-0063_3440-171006-0023,7447,M,3440,F
1447-130551-0005_4267-72637-0002,1447,F,4267,M
5514-19192-0050_4640-19187-0023,5514,F,4640,F
78-369-0022_4640-19187-0026,78,M,4640,F
1737-142397-0024_6848-76049-0016,1737,F,6848,M
200-124140-0023_839-130898-0000,200,F,839,M
1246-124548-0047_3947-13262-0020,1246,F,3947,F
460-172359-0035_2911-12359-0015,460,M,2911,M
8465-246940-0028_60-121082-0065,8465,F,60,M
4830-25904-0044_6385-220959-0001,4830,M,6385,F
78-369-0012_19-227-0027,78,M,19,F
1183-128659-0004_6181-216552-0100,1183,F,6181,M
40-222-0023_8975-270782-0042,40,F,8975,F
1069-133709-0049_26-495-0001,1069,F,26,M
4014-186183-0011_2289-152253-0007,4014,M,2289,M
4788-94904-0022_2159-179156-0000,4788,M,2159,M
87-121553-0078_302-123516-0002,87,F,302,F
3664-178366-0004_6385-34655-0018,3664,M,6385,F
